window_start,A-2,A-3,B-1,B-3,C-1,C-3
2016-10-01 00:20:00,61.9200,92.6740,111.2400,107.9200,165.6700,142.4300
2016-10-01 00:40:00,66.6308,86.5200,97.7800,42.7900,169.5600,0
2016-10-01 01:00:00,43.8400,148.9125,70.1100,69.6500,191.6400,326.9000
2016-10-01 01:20:00,71.3400,24.9000,0,101.0550,208.6980,153.4700
2016-10-01 01:40:00,56.3810,80.7067,108.8000,94.1300,195.6167,0
2016-10-01 02:00:00,52.6650,92.0000,0,71.7800,142.2000,167.5500
2016-10-01 02:20:00,48.1886,73.7175,82.1100,0,148.1950,0
2016-10-01 02:40:00,62.2471,0,92.7400,45.0500,165.6067,137.4800
2016-10-01 03:00:00,62.5467,82.4050,0,108.1900,129.6200,155.2800
2016-10-01 03:20:00,135.6814,0,102.6667,42.4600,143.4400,146.4800
2016-10-01 03:40:00,54.9800,73.4400,0,85.2833,119.8600,116.0400
2016-10-01 04:00:00,39.4943,0,98.3600,50.6800,152.6450,0
2016-10-01 04:20:00,48.0262,95.8950,77.6500,91.2640,127.9440,190.6400
2016-10-01 04:40:00,41.9940,102.2450,92.7486,64.4300,184.7400,180.7000
2016-10-01 05:00:00,50.3309,80.9625,90.3133,74.3940,149.4000,187.4650
2016-10-01 05:20:00,61.5914,87.9537,90.7450,61.0200,122.4625,115.6100
2016-10-01 05:40:00,59.9481,92.9720,107.3800,77.9840,146.5186,0
2016-10-01 06:00:00,74.6603,83.2078,91.2037,57.4800,134.2929,134.4400
2016-10-01 06:20:00,70.0983,87.9820,100.3875,82.3857,151.2414,242.7300
2016-10-01 06:40:00,64.4808,107.3800,102.7814,86.7980,144.3286,136.5450
2016-10-01 07:00:00,79.7694,118.5243,141.5162,86.7631,193.8744,140.1800
2016-10-01 07:20:00,70.2715,95.4250,93.5811,99.5400,187.5483,154.3600
2016-10-01 07:40:00,63.8686,99.0073,120.0455,86.4286,198.3050,135.5167
2016-10-01 08:00:00,53.3085,101.6862,135.3386,98.6140,165.0375,248.3467
2016-10-01 08:20:00,56.9010,90.4060,103.0214,75.3700,166.8633,147.9850
2016-10-01 08:40:00,56.3107,103.6411,105.5783,87.0571,156.8133,184.1050
2016-10-01 09:00:00,79.6242,100.5000,105.8950,90.1750,151.9029,166.4650
2016-10-01 09:20:00,73.7073,114.1253,123.6233,71.3300,213.3722,197.8367
2016-10-01 09:40:00,61.3693,192.8625,124.8350,72.3714,203.6533,170.3120
2016-10-01 10:00:00,60.7873,107.6625,117.4850,109.4460,176.9617,155.2900
2016-10-01 10:20:00,58.5372,138.0250,139.7345,100.7745,265.1533,173.9267
2016-10-01 10:40:00,61.6088,149.7321,136.9300,87.2410,282.6400,266.9400
2016-10-01 11:00:00,69.2927,100.2882,113.7633,70.3933,217.5743,94.9800
2016-10-01 11:20:00,52.8984,87.9157,117.7975,74.6638,176.2829,164.3650
2016-10-01 11:40:00,59.2584,104.6400,106.0275,75.4233,225.6662,175.6000
2016-10-01 12:00:00,54.8412,69.4200,137.8720,85.9714,153.2867,111.1600
2016-10-01 12:20:00,55.6006,107.4071,128.2460,111.4633,298.2980,0
2016-10-01 12:40:00,54.7357,83.6583,107.1250,83.0487,252.8050,170.9700
2016-10-01 13:00:00,51.3175,124.6743,100.0533,77.4767,155.4443,0
2016-10-01 13:20:00,60.4960,95.5909,91.6200,86.3620,204.2250,0
2016-10-01 13:40:00,57.6157,98.0744,105.1100,76.2220,352.2280,0
2016-10-01 14:00:00,60.8065,103.4250,222.4137,122.5467,210.2600,331.9500
2016-10-01 14:20:00,63.3312,96.5489,107.4375,90.2517,220.7475,127.0700
2016-10-01 14:40:00,48.8725,98.3520,124.0422,84.1973,184.8467,154.4533
2016-10-01 15:00:00,58.6600,97.9517,91.0543,96.7150,182.3550,0
2016-10-01 15:20:00,51.1723,207.1900,118.8575,72.0715,129.8400,135.2040
2016-10-01 15:40:00,71.1333,87.9050,104.7071,88.0543,151.0740,190.0167
2016-10-01 16:00:00,57.6407,84.0643,104.7100,64.8533,138.9400,151.5560
2016-10-01 16:20:00,58.2137,105.8967,143.4450,82.4929,212.2700,199.5333
2016-10-01 16:40:00,56.7311,85.1750,98.0000,110.0040,139.2667,0
2016-10-01 17:00:00,45.3631,95.0860,101.7100,92.3350,211.2333,0
2016-10-01 17:20:00,52.7380,106.5857,105.6550,100.0900,160.5120,164.6350
2016-10-01 17:40:00,63.6764,88.7800,104.6900,93.4933,160.0767,0
2016-10-01 18:00:00,68.3583,98.2314,179.2400,106.1700,176.2550,129.9400
2016-10-01 18:20:00,54.5225,99.9425,86.1000,59.3487,150.0320,0
2016-10-01 18:40:00,46.2491,101.8600,104.0650,78.5257,192.5425,146.9600
2016-10-01 19:00:00,47.2511,88.6450,0,72.2775,187.6533,0
2016-10-01 19:20:00,63.5675,121.5525,101.0850,99.3140,146.6500,0
2016-10-01 19:40:00,56.6133,99.2625,87.7167,85.4367,135.0933,0
2016-10-01 20:00:00,44.3833,116.9920,114.8500,101.3400,135.6850,133.0800
2016-10-01 20:20:00,44.0062,90.3400,110.2500,73.2200,189.2533,0
2016-10-01 20:40:00,55.2375,88.0500,120.9780,92.1667,198.9300,150.5900
2016-10-01 21:00:00,63.9600,76.5000,114.9200,62.4567,180.6800,0
2016-10-01 21:20:00,39.4350,112.6420,87.1550,37.8800,184.7050,223.2000
2016-10-01 21:40:00,50.0620,81.4575,127.7300,98.4433,187.3067,142.5700
2016-10-01 22:00:00,43.9375,83.6800,103.0200,76.1167,186.3250,0
2016-10-01 22:20:00,50.3160,67.4333,147.0950,66.2750,137.9200,0
2016-10-01 22:40:00,40.1200,84.0125,121.4700,81.7900,118.6900,212.6300
2016-10-01 23:00:00,39.3267,92.0100,117.5300,77.0100,153.3200,0
2016-10-01 23:20:00,45.4667,100.3300,73.9450,92.1600,0,0
2016-10-01 23:40:00,35.1550,84.2650,0,0,0,212.1100
2016-10-02 00:00:00,35.2662,96.3950,0,0,0,127.4400
2016-10-02 00:20:00,43.7700,70.8800,0,56.7700,0,0
2016-10-02 00:40:00,20.1700,67.9300,0,0,0,0
2016-10-02 01:00:00,0,103.7400,0,0,0,0
2016-10-02 01:20:00,0,0,0,327.3900,0,0
2016-10-02 01:40:00,0,83.0550,0,0,111.9000,0
2016-10-02 02:00:00,0,0,0,0,117.2100,0
2016-10-02 02:40:00,57.3150,92.1600,0,0,0,0
2016-10-02 03:00:00,49.4100,0,0,0,0,230.0000
2016-10-02 03:20:00,27.6450,0,126.8300,25.0500,0,0
2016-10-02 03:40:00,41.3800,0,0,0,0,0
2016-10-02 04:00:00,0,59.8400,0,0,0,0
2016-10-02 04:20:00,27.7000,0,0,83.2100,153.6800,0
2016-10-02 04:40:00,42.4950,68.8475,0,0,0,0
2016-10-02 05:00:00,42.0200,95.7400,105.2400,0,99.1600,67.3500
2016-10-02 05:20:00,29.4833,59.7000,56.8100,0,153.8400,0
2016-10-02 05:40:00,39.6043,93.0700,71.3250,72.0650,86.4000,0
2016-10-02 06:00:00,39.0420,0,0,98.1400,150.7950,114.8400
2016-10-02 06:20:00,125.8636,78.9700,73.1900,68.9050,155.1533,0
2016-10-02 06:40:00,52.9870,84.8060,134.1200,106.8633,132.4775,121.2400
2016-10-02 07:00:00,42.4117,127.0780,71.3900,67.3533,160.7650,194.6300
2016-10-02 07:20:00,49.2829,83.7829,115.8800,94.4120,143.6025,0
2016-10-02 07:40:00,55.4713,93.5244,113.5300,73.8020,129.5883,136.5200
2016-10-02 08:00:00,44.1065,135.1067,104.7443,96.6633,155.6518,104.6750
2016-10-02 08:20:00,63.6665,121.7883,118.0625,70.4940,174.5213,154.1200
2016-10-02 08:40:00,69.0362,86.3000,92.9833,78.8882,164.6012,185.3800
2016-10-02 09:00:00,54.6393,105.5950,132.1100,106.1367,163.6560,195.9450
2016-10-02 09:20:00,55.6443,108.2006,117.5640,139.3650,180.0464,176.7650
2016-10-02 09:40:00,54.3674,165.8943,322.2650,87.7822,166.0875,164.4450
2016-10-02 10:00:00,43.2700,268.1957,103.6100,98.6467,186.1350,257.5300
2016-10-02 10:20:00,0,134.6744,132.0563,76.1943,181.3850,161.3483
2016-10-02 10:40:00,102.0362,115.1200,102.7883,197.5429,171.2520,0
2016-10-02 11:00:00,46.6308,127.8975,128.3686,0,158.6238,220.0100
2016-10-02 11:20:00,46.9867,0,136.9050,146.8600,164.6718,188.2700
2016-10-02 11:40:00,52.1492,131.4000,84.1100,91.9633,173.9929,0
2016-10-02 12:00:00,41.5400,117.5850,78.9000,115.0700,199.8429,151.1567
2016-10-02 12:20:00,58.5843,116.8043,97.1850,85.1855,162.7993,154.1350
2016-10-02 12:40:00,48.4200,94.1960,101.1500,91.2782,148.9862,198.5050
2016-10-02 13:00:00,52.3270,90.5883,108.3250,116.6671,154.4562,165.5780
2016-10-02 13:20:00,50.7700,110.8350,106.0433,86.9125,172.7860,162.1450
2016-10-02 13:40:00,58.1618,112.3415,138.0233,104.2854,163.1500,205.9700
2016-10-02 14:00:00,52.5311,88.3711,120.4363,101.0015,152.5286,140.5775
2016-10-02 14:20:00,47.7706,97.2060,112.7850,98.4872,179.4500,159.2562
2016-10-02 14:40:00,53.4425,90.1718,0,95.4700,172.0020,122.1250
2016-10-02 15:00:00,56.6180,114.1957,122.5100,104.7000,154.5567,216.2433
2016-10-02 15:20:00,54.4756,106.1243,131.0122,105.9000,161.8400,178.9700
2016-10-02 15:40:00,54.7972,110.6550,107.3811,105.9525,205.3686,192.2000
2016-10-02 16:00:00,65.4750,103.1925,143.3650,95.9800,190.7060,171.2100
2016-10-02 16:20:00,44.8200,0,130.9850,128.5533,149.5500,208.8800
2016-10-02 16:40:00,45.2613,105.5633,121.3600,76.0643,211.3240,148.3020
2016-10-02 17:00:00,47.1191,107.2350,147.3850,98.3650,170.6075,215.7483
2016-10-02 17:20:00,47.7690,94.8800,97.7680,103.7321,128.5367,163.4400
2016-10-02 17:40:00,47.0840,117.1500,147.4833,119.3500,184.3940,226.4300
2016-10-02 18:00:00,60.2460,128.0333,136.3250,92.4156,196.0433,232.6700
2016-10-02 18:20:00,53.3089,111.4000,89.0300,129.9700,198.9700,0
2016-10-02 18:40:00,48.3070,86.0730,116.6300,85.3000,181.9200,159.9933
2016-10-02 19:00:00,44.3959,100.1825,0,138.0000,183.4633,122.8200
2016-10-02 19:20:00,73.7454,100.1800,87.4900,96.0000,151.8900,187.0000
2016-10-02 19:40:00,51.5775,96.1978,114.0575,94.8433,166.1600,197.0867
2016-10-02 20:00:00,52.1600,102.6360,111.2186,53.1550,203.0900,271.4700
2016-10-02 20:20:00,52.9126,122.1025,111.4725,94.6600,200.2233,0
2016-10-02 20:40:00,57.1520,106.2800,126.3260,112.7650,180.7080,141.9500
2016-10-02 21:00:00,43.9475,135.2025,0,77.7300,207.1000,0
2016-10-02 21:20:00,46.7820,104.1675,111.2300,92.3650,139.2750,0
2016-10-02 21:40:00,48.1812,94.0717,86.6667,62.0833,178.3567,0
2016-10-02 22:00:00,38.7543,96.8214,0,63.2800,174.3620,0
2016-10-02 22:20:00,55.7583,79.6400,125.2700,73.3633,0,0
2016-10-02 22:40:00,79.0620,59.4900,106.1000,54.4500,99.6400,167.4800
2016-10-02 23:00:00,59.2200,0,0,77.3167,0,141.3500
2016-10-02 23:20:00,30.8550,86.9200,114.6100,83.8400,0,0
2016-10-02 23:40:00,115.8950,63.7900,75.6700,69.5900,0,0
2016-10-03 00:00:00,44.7000,0,0,81.3100,170.5100,122.3400
2016-10-03 00:20:00,78.8800,0,83.0000,0,152.4900,0
2016-10-03 00:40:00,39.2500,0,0,62.4800,0,0
2016-10-03 01:00:00,38.1033,69.7900,0,58.7200,0,0
2016-10-03 01:20:00,32.6700,0,0,0,0,0
2016-10-03 01:40:00,56.1600,94.0750,0,0,0,0
2016-10-03 02:00:00,0,100.0000,73.9850,0,0,0
2016-10-03 02:20:00,36.9500,0,0,0,0,0
2016-10-03 02:40:00,39.4800,0,0,0,0,0
2016-10-03 03:00:00,87.3200,0,0,0,0,0
2016-10-03 03:20:00,40.3267,0,0,0,130.2900,0
2016-10-03 03:40:00,71.9433,0,76.1900,92.6700,0,0
2016-10-03 04:00:00,50.2000,73.0000,0,60.5300,0,198.7600
2016-10-03 04:20:00,49.6500,60.1800,78.3800,44.3200,0,0
2016-10-03 04:40:00,46.2567,0,0,0,0,0
2016-10-03 05:00:00,60.4500,0,77.0100,64.1800,0,0
2016-10-03 05:20:00,44.4400,74.6000,0,67.1400,149.6100,182.3100
2016-10-03 05:40:00,103.2300,248.9600,85.3350,0,194.7000,0
2016-10-03 06:00:00,35.5140,83.5975,101.9350,67.0600,133.0950,0
2016-10-03 06:20:00,54.4873,98.0533,105.3800,83.8750,160.8800,0
2016-10-03 06:40:00,48.7944,86.2557,125.5625,76.6950,147.6486,0
2016-10-03 07:00:00,58.8962,87.9650,98.5800,70.6700,129.9575,0
2016-10-03 07:20:00,49.8700,83.2933,96.0850,55.3200,168.0050,0
2016-10-03 07:40:00,49.3456,93.9993,99.8233,165.7525,120.2600,152.7300
2016-10-03 08:00:00,45.3254,87.5000,83.0467,79.1414,163.9675,0
2016-10-03 08:20:00,49.7991,99.2223,94.7154,89.9120,173.0440,0
2016-10-03 08:40:00,54.3482,123.5375,111.2733,109.0214,167.6057,124.1829
2016-10-03 09:00:00,20.0700,148.2565,143.4850,102.8960,168.7200,216.7400
2016-10-03 09:20:00,19.4900,172.3381,132.0621,112.4688,178.2491,208.6633
2016-10-03 09:40:00,40.2325,188.3073,127.2233,97.4025,238.1843,133.4600
2016-10-03 10:00:00,0,176.4291,129.8864,143.9629,169.5436,208.5829
2016-10-03 10:20:00,105.7900,149.9785,125.9825,129.8423,211.0592,204.5850
2016-10-03 10:40:00,0,150.8723,110.0900,108.4286,158.0650,170.7867
2016-10-03 11:00:00,115.1100,119.4511,116.9717,104.4509,182.4180,196.0500
2016-10-03 11:20:00,61.0733,102.7922,114.0489,110.9625,153.7830,91.1900
2016-10-03 11:40:00,38.1957,157.9000,106.2880,89.0350,145.8267,499.2350
2016-10-03 12:00:00,60.2107,96.5225,119.1250,104.5080,140.3511,127.1800
2016-10-03 12:20:00,45.0008,131.0040,107.5517,133.6458,156.5250,90.3000
2016-10-03 12:40:00,47.3729,85.0993,114.8600,81.7075,168.3912,137.4900
2016-10-03 13:00:00,59.6467,0,109.1320,106.2625,139.7091,201.6967
2016-10-03 13:20:00,51.2620,122.8000,112.9680,90.0133,160.4467,174.1725
2016-10-03 13:40:00,59.9976,114.1314,103.0900,107.8957,0,198.0525
2016-10-03 14:00:00,52.7043,93.4046,132.0467,127.2933,233.0000,215.5950
2016-10-03 14:20:00,45.7214,93.2980,101.3475,87.2100,187.0150,180.7450
2016-10-03 14:40:00,52.2954,228.8200,87.4680,107.6817,211.8750,169.6650
2016-10-03 15:00:00,49.3421,109.3033,86.4140,105.3160,169.7086,154.0700
2016-10-03 15:20:00,43.2073,100.8750,102.8400,127.9543,165.3725,171.1500
2016-10-03 15:40:00,60.5344,51.9733,98.2700,123.0300,178.5713,178.3450
2016-10-03 16:00:00,81.7583,86.6071,133.9280,161.8286,200.0715,187.2967
2016-10-03 16:20:00,60.5557,122.3300,80.4867,120.5750,198.2362,240.5267
2016-10-03 16:40:00,51.4600,100.5667,107.7240,82.9257,149.2000,171.1700
2016-10-03 17:00:00,63.4743,127.9183,75.0100,87.4380,207.0513,180.9417
2016-10-03 17:20:00,44.6600,92.8833,98.5850,142.9100,190.5983,171.8633
2016-10-03 17:40:00,67.9267,98.3200,125.1175,90.7360,179.7175,0
2016-10-03 18:00:00,49.7471,109.5833,135.3600,140.7900,156.0525,183.4033
2016-10-03 18:20:00,44.6900,92.2625,128.4200,92.9338,223.4550,178.2733
2016-10-03 18:40:00,44.9943,107.7580,93.6250,143.1760,160.3333,164.1500
2016-10-03 19:00:00,37.9722,94.7100,158.4750,82.5825,195.1425,176.4020
2016-10-03 19:20:00,53.2542,0,182.3900,47.7750,0,0
2016-10-03 19:40:00,40.1567,82.5500,109.6200,149.2500,176.9425,227.3667
2016-10-03 20:00:00,50.8900,87.9067,115.3700,77.4675,189.4160,0
2016-10-03 20:20:00,47.6213,107.6200,102.5100,0,194.0700,156.9300
2016-10-03 20:40:00,52.2638,160.5500,96.5750,68.4350,212.0180,155.8200
2016-10-03 21:00:00,72.4383,89.3150,0,99.5217,175.7067,0
2016-10-03 21:20:00,41.2050,110.2100,129.6633,78.3487,201.1600,169.0967
2016-10-03 21:40:00,60.1267,91.8125,0,79.0375,0,186.9750
2016-10-03 22:00:00,40.1460,71.5900,74.1200,0,132.5200,0
2016-10-03 22:20:00,49.3425,100.9300,105.8800,16.9700,128.6200,0
2016-10-03 22:40:00,40.7367,84.3800,83.0100,48.1450,0,0
2016-10-03 23:00:00,0,84.8050,126.0400,67.8500,153.2300,0
2016-10-03 23:20:00,0,90.5888,118.5700,81.0550,149.5200,116.3800
2016-10-03 23:40:00,35.3425,0,91.2300,39.4700,113.6800,0
2016-10-04 00:00:00,54.5700,74.6800,0,0,154.4100,0
2016-10-04 00:20:00,0,118.5700,0,130.7700,152.1400,128.1500
2016-10-04 00:40:00,39.8200,0,91.2300,0,149.3100,0
2016-10-04 01:00:00,60.6800,0,77.7700,0,0,0
2016-10-04 01:20:00,0,162.2500,0,108.8600,157.2600,0
2016-10-04 01:40:00,0,73.4300,0,54.1100,0,0
2016-10-04 02:00:00,49.4500,0,0,0,0,113.3000
2016-10-04 02:20:00,0,0,0,0,155.2400,0
2016-10-04 02:40:00,44.7900,97.5700,0,54.3700,0,0
2016-10-04 03:00:00,0,64.3300,131.8900,0,125.7300,0
2016-10-04 03:20:00,37.8100,86.5200,0,0,0,0
2016-10-04 03:40:00,35.5650,94.0900,81.5333,0,152.5200,0
2016-10-04 04:00:00,85.8067,117.0900,65.3900,0,0,0
2016-10-04 04:20:00,129.9350,0,0,0,0,0
2016-10-04 04:40:00,71.3325,145.4900,0,90.2100,0,0
2016-10-04 05:00:00,40.7167,56.2700,0,77.6800,0,0
2016-10-04 05:20:00,39.1700,102.9800,0,0,0,0
2016-10-04 05:40:00,42.2000,91.1350,0,48.6650,191.9100,0
2016-10-04 06:00:00,72.5100,71.8800,94.3400,77.1200,141.5100,0
2016-10-04 06:20:00,44.8840,87.6120,95.5740,0,126.3400,0
2016-10-04 06:40:00,49.2783,81.3238,88.9383,54.9725,265.0000,100.6800
2016-10-04 07:00:00,48.9790,100.2114,134.8667,60.1300,152.5800,143.6600
2016-10-04 07:20:00,66.3267,102.9500,95.8300,88.9625,165.6500,0
2016-10-04 07:40:00,47.2764,82.3000,106.2200,127.6433,153.8125,0
2016-10-04 08:00:00,45.5754,99.2667,79.3300,80.4200,173.1129,157.9800
2016-10-04 08:20:00,53.0256,98.5640,122.9850,90.2429,188.2291,126.8200
2016-10-04 08:40:00,53.2648,109.5006,124.0825,88.4420,163.4200,155.6400
2016-10-04 09:00:00,47.8735,95.7644,113.5357,78.2282,165.9588,142.2275
2016-10-04 09:20:00,63.8727,113.1175,157.4567,151.5744,219.3275,164.2200
2016-10-04 09:40:00,63.1264,114.8260,106.4040,66.4567,245.0700,250.2600
2016-10-04 10:00:00,50.4625,87.8020,0,125.8350,182.8700,0
2016-10-04 10:20:00,64.5606,111.0475,135.6217,124.5429,156.0675,159.3500
2016-10-04 10:40:00,53.6552,118.6256,141.5300,93.6533,171.9877,100.8900
2016-10-04 11:00:00,68.2875,127.1917,103.5140,109.4471,160.7133,198.4500
2016-10-04 11:20:00,71.7833,119.6260,0,94.0960,206.4880,114.7100
2016-10-04 11:40:00,48.5396,100.0367,238.0800,91.6280,161.1275,173.2367
2016-10-04 12:00:00,57.0232,114.5733,100.0400,85.4311,154.0113,190.2300
2016-10-04 12:20:00,48.7704,94.6850,104.3100,107.9933,158.2375,107.0933
2016-10-04 12:40:00,51.1470,108.0118,116.7220,97.7062,159.5878,169.5243
2016-10-04 13:00:00,49.9705,105.2786,132.8400,54.7150,147.9523,199.1475
2016-10-04 13:20:00,50.1427,112.8456,121.1200,85.7133,201.6625,165.9900
2016-10-04 13:40:00,45.4650,112.7740,85.9025,78.9909,136.5725,154.9129
2016-10-04 14:00:00,53.6821,119.6283,128.1400,91.7021,156.9333,191.2400
2016-10-04 14:20:00,52.8992,111.8700,103.9075,147.2794,187.9300,172.0693
2016-10-04 14:40:00,58.8165,108.3967,116.9133,96.6895,150.8963,155.7220
2016-10-04 15:00:00,63.2256,95.5783,129.4125,114.1050,153.4880,164.5500
2016-10-04 15:20:00,57.2906,137.5700,116.2200,89.6893,174.3280,129.0200
2016-10-04 15:40:00,50.7209,112.8567,109.2925,102.7600,158.2525,168.1675
2016-10-04 16:00:00,68.3200,106.1900,0,104.1429,171.2680,184.8300
2016-10-04 16:20:00,63.9611,136.0442,141.5925,99.5308,190.1720,181.5360
2016-10-04 16:40:00,68.3667,145.4729,112.6260,132.1214,168.0500,211.2883
2016-10-04 17:00:00,65.4504,100.6100,105.0200,89.9233,192.2633,208.3367
2016-10-04 17:20:00,60.5454,116.1443,115.2214,116.9513,203.2500,158.2000
2016-10-04 17:40:00,63.7806,112.4200,111.9600,109.8750,158.6800,211.3660
2016-10-04 18:00:00,66.1167,164.2033,130.9850,98.2383,192.1350,160.2700
2016-10-04 18:20:00,73.7006,89.1367,92.1900,98.0500,362.0200,143.0950
2016-10-04 18:40:00,58.9237,111.9020,171.2240,126.5114,0,206.5267
2016-10-04 19:00:00,52.4211,102.8850,147.8700,109.1000,241.6333,180.1100
2016-10-04 19:20:00,52.4183,93.8140,138.2100,87.0217,144.1950,0
2016-10-04 19:40:00,60.9126,116.2917,98.4800,126.3220,184.0400,200.9900
2016-10-04 20:00:00,62.0164,54.4633,94.0700,81.7800,167.7600,166.0700
2016-10-04 20:20:00,63.0378,113.9633,91.2900,84.8000,148.1950,0
2016-10-04 20:40:00,54.2150,119.8886,118.3783,76.0900,0,0
2016-10-04 21:00:00,60.0300,97.7150,0,80.9871,188.5080,156.8500
2016-10-04 21:20:00,45.2300,84.9650,0,257.6850,170.6280,0
2016-10-04 21:40:00,50.0256,85.0350,109.1400,70.9600,272.5900,0
2016-10-04 22:00:00,42.7567,79.3850,80.2300,71.5280,0,138.4100
2016-10-04 22:20:00,39.3700,74.6900,132.3800,59.9800,154.9200,0
2016-10-04 22:40:00,50.2240,113.2633,0,0,202.1400,190.1200
2016-10-04 23:00:00,42.1650,91.1375,91.7300,66.6400,158.2000,0
2016-10-04 23:20:00,83.6667,77.6900,0,0,114.6300,0
2016-10-04 23:40:00,49.8400,85.4100,81.9200,0,126.3000,0
2016-10-05 00:00:00,60.2733,107.5200,0,0,0,0
2016-10-05 00:20:00,45.4200,0,0,0,0,135.8650
2016-10-05 00:40:00,0,0,64.6300,0,0,0
2016-10-05 01:00:00,32.5800,62.8700,73.6500,92.5250,0,256.9500
2016-10-05 01:20:00,40.5000,96.5050,0,62.3200,0,0
2016-10-05 01:40:00,0,0,0,0,122.5200,284.3300
2016-10-05 02:00:00,62.5050,0,140.9600,58.5800,0,0
2016-10-05 02:20:00,85.6300,83.1267,0,60.1600,0,0
2016-10-05 02:40:00,47.7000,100.2600,0,0,0,0
2016-10-05 03:00:00,45.7525,66.8600,0,140.5600,0,0
2016-10-05 03:20:00,25.9450,69.2800,0,0,0,0
2016-10-05 03:40:00,48.5350,0,0,0,0,0
2016-10-05 04:00:00,41.0175,65.3300,107.5700,0,0,140.7000
2016-10-05 04:40:00,58.5450,0,0,0,124.4100,0
2016-10-05 05:00:00,50.5800,64.1300,0,54.3850,142.7400,0
2016-10-05 05:20:00,45.2650,106.9400,0,0,0,0
2016-10-05 05:40:00,31.2900,111.6950,0,0,133.7200,0
2016-10-05 06:00:00,40.6533,77.8433,196.0867,0,105.3500,268.0400
2016-10-05 06:20:00,48.3440,124.7067,121.6200,93.7533,132.8900,106.3250
2016-10-05 06:40:00,42.7186,74.9580,107.9050,77.2600,138.3033,169.3900
2016-10-05 07:00:00,45.8900,86.0722,87.7467,96.1857,100.7100,0
2016-10-05 07:20:00,51.4060,86.9171,116.7580,107.6340,202.3660,169.1400
2016-10-05 07:40:00,45.2967,106.4457,86.1650,88.4240,138.7217,0
2016-10-05 08:00:00,79.8382,101.6771,103.0600,78.1114,137.7700,143.4250
2016-10-05 08:20:00,54.5004,101.3708,94.9667,100.1700,182.5960,139.6467
2016-10-05 08:40:00,52.9800,104.8507,88.7667,65.4240,197.7300,121.9900
2016-10-05 09:00:00,52.4400,106.2518,113.7767,80.7818,197.5867,143.4850
2016-10-05 09:20:00,52.2238,126.4108,127.3700,93.3257,173.4988,199.1800
2016-10-05 09:40:00,61.1145,129.8587,131.7925,111.1163,158.9567,234.3500
2016-10-05 10:00:00,49.3879,144.7475,129.0867,126.1063,171.4100,185.6300
2016-10-05 10:20:00,69.2843,98.3200,122.0840,116.3720,233.8500,217.1000
2016-10-05 10:40:00,49.4078,140.1758,149.8600,125.0683,218.6020,0
2016-10-05 11:00:00,53.6033,145.3600,148.0100,148.6825,182.3625,162.5500
2016-10-05 11:20:00,59.3054,126.4420,81.4550,93.6050,148.8057,139.6500
2016-10-05 11:40:00,55.3157,75.7067,0,113.5800,230.3250,181.2100
2016-10-05 12:00:00,69.2743,88.6333,88.7100,97.5133,158.1200,211.9000
2016-10-05 12:20:00,53.9371,159.9058,123.1167,123.3429,151.2140,0
2016-10-05 12:40:00,54.6154,93.0700,108.8014,94.7240,111.9675,147.5320
2016-10-05 13:00:00,50.2082,100.0300,100.0550,107.9844,162.1600,119.7500
2016-10-05 13:20:00,54.0336,87.4038,143.6000,121.8380,158.1867,225.8667
2016-10-05 13:40:00,54.9000,124.7014,117.0000,130.4287,186.8770,160.5800
2016-10-05 14:00:00,65.5883,177.0433,112.1000,110.1330,157.3933,218.3238
2016-10-05 14:20:00,55.4584,162.6142,116.8300,102.7679,181.0857,325.4380
2016-10-05 14:40:00,58.6991,113.6567,141.1433,117.2333,188.3120,206.1012
2016-10-05 15:00:00,63.3374,113.7417,113.2067,107.0893,182.2540,195.6509
2016-10-05 15:20:00,71.6967,126.2900,108.9875,117.6392,177.3233,172.7200
2016-10-05 15:40:00,62.6481,130.8900,123.1000,114.7267,146.9400,158.0608
2016-10-05 16:00:00,63.6252,124.1389,123.0729,130.5929,231.7933,163.9600
2016-10-05 16:20:00,75.4890,134.5700,128.2367,129.2569,162.0600,156.2740
2016-10-05 16:40:00,74.2681,186.3344,100.0267,180.2314,155.8140,230.6020
2016-10-05 17:00:00,71.4416,139.0467,127.0200,133.0300,0,221.9800
2016-10-05 17:20:00,61.3079,111.2550,101.6400,106.3100,218.6433,188.4200
2016-10-05 17:40:00,64.8656,114.2727,114.2800,147.9600,164.9700,193.6380
2016-10-05 18:00:00,73.3875,114.5450,123.8880,112.3962,179.7600,218.7567
2016-10-05 18:20:00,69.7940,112.5100,115.7950,114.8130,177.6167,175.2400
2016-10-05 18:40:00,48.5743,118.4700,124.7500,82.8900,178.9725,168.3400
2016-10-05 19:00:00,63.4988,102.5733,130.1700,108.4800,213.6871,174.6100
2016-10-05 19:20:00,61.9147,131.9100,126.0800,111.4933,156.2567,0
2016-10-05 19:40:00,51.9600,99.3375,133.4967,96.2533,149.6500,226.4900
2016-10-05 20:00:00,71.2336,106.8700,82.1000,118.4330,178.5267,173.8200
2016-10-05 20:20:00,63.5080,174.4583,122.9550,110.9250,171.6067,155.5433
2016-10-05 20:40:00,65.1190,105.3512,138.3100,113.7809,124.0000,152.4500
2016-10-05 21:00:00,78.9500,101.5190,99.3100,114.3833,165.0800,235.8800
2016-10-05 21:20:00,63.0533,103.8257,116.2150,96.3600,0,148.1100
2016-10-05 21:40:00,78.3050,75.3413,111.1700,88.9840,173.6500,142.5000
